Unique_ID,Site,Country,Country-Code,County,Region,Latitude,Longitude,Alt_(masl),Modelled_Mean_Annual_Precipitation_(MAP)_(‰),Underlying_Geology,Simplified_Geology,Environment,Date,Date_Category,Element_Sampled,Bone/Tooth,Grave/ID number,Skeleton/Lab_ID,Sk_Age,Age_Category,Sex,Gender,d13C,Measured_O-carb_PDB,O-carb_SMOW,O-PO4_SMOW_Iacumin,O-PO4_SMOW_Measured/Chenery_2012,Chenery_2010_correction,O-dw-SMOW_Levinson,O-dw-SMOW_Chenery_2012,T/degC_Levinson,T/degC_Chenery,87Sr/86Sr,Δ18OMAP-dw_Levinson,Δ18OMAP-dw_Chenery,Δ18Odw-MAP_Levinson,Δ18Odw-MAP_Chenery,Reference
OSR_44,Edix Hill,England,14,Cambridgeshire,Cambridge and South Cambs,52.12822,0.005,27,-7.4,"Cretaceous Chalk and Mudstone, Oadby Member - Diamicton",Chalk,Inland,510-585 AD,B,LRPM2?,Tooth,14,BAEH_29,35-45,F5,F,F,-13.7,-4.7,26.1,17.1,17.2,15.7,-8.1,-7.2,10.5,12.2,,0.7,-0.2,-0.7,0.2,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020. Rose, Alice ""Life in Medieval Cambridge: evidence from isotopic analysis."" PhD, University of Cambridge, 2020."
OSR_45,Edix Hill,England,14,Cambridgeshire,Cambridge and South Cambs,52.12822,0.005,27,-7.4,"Cretaceous Chalk and Mudstone, Oadby Member - Diamicton",Chalk,Inland,575-650 AD,C/D,URPM2,Tooth,97,BAEH_551,20-30,M4,M,M?,-15,-4.7,26,17,17.2,15.6,-8.2,-7.2,10.4,12.1,,0.8,-0.2,-0.8,0.2,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020. Rose, Alice ""Life in Medieval Cambridge: evidence from isotopic analysis."" PhD, University of Cambridge, 2020."
OSR_46,Edix Hill,England,14,Cambridgeshire,Cambridge and South Cambs,52.12822,0.005,27,-7.4,"Cretaceous Chalk and Mudstone, Oadby Member - Diamicton",Chalk,Inland,510-685 AD,B-D,LLPM2,Tooth,42,BAEH_135,50,F6,F,F,-14.2,-4.8,26,17,17.1,15.6,-8.3,-7.3,10.2,11.9,,0.9,-0.1,-0.9,0.1,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020. Rose, Alice ""Life in Medieval Cambridge: evidence from isotopic analysis."" PhD, University of Cambridge, 2020."
OSR_47,Edix Hill,England,14,Cambridgeshire,Cambridge and South Cambs,52.12822,0.005,27,-7.4,"Cretaceous Chalk and Mudstone, Oadby Member - Diamicton",Chalk,Inland,510-575 AD,B,LRM2,Tooth,69,BAEH_359,18,F4,F,F,-15,-4.8,26,16.9,17.1,15.5,-8.4,-7.4,10.1,11.9,,1,0,-1,0,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020. Rose, Alice ""Life in Medieval Cambridge: evidence from isotopic analysis."" PhD, University of Cambridge, 2020."
OSR_48,Edix Hill,England,14,Cambridgeshire,Cambridge and South Cambs,52.12822,0.005,27,-7.4,"Cretaceous Chalk and Mudstone, Oadby Member - Diamicton",Chalk,Inland,510-575 AD,B,ULPM2,Tooth,106A,BAEH_626A,18-20,F4,F,F,-14.6,-4.8,26,16.9,17.1,15.5,-8.4,-7.4,10.1,11.9,,1,0,-1,0,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020. Rose, Alice ""Life in Medieval Cambridge: evidence from isotopic analysis."" PhD, University of Cambridge, 2020."
OSR_49,Edix Hill,England,14,Cambridgeshire,Cambridge and South Cambs,52.12822,0.005,27,-7.4,"Cretaceous Chalk and Mudstone, Oadby Member - Diamicton",Chalk,Inland,575-650 AD,C/D,URM2,Tooth,27,BAEH_52,45+,M5/6,M,M,-14.7,-4.8,26,16.9,17.1,15.5,-8.4,-7.4,10.1,11.9,,1,0,-1,0,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020. Rose, Alice ""Life in Medieval Cambridge: evidence from isotopic analysis."" PhD, University of Cambridge, 2020."
OSR_50,Edix Hill,England,14,Cambridgeshire,Cambridge and South Cambs,52.12822,0.005,27,-7.4,"Cretaceous Chalk and Mudstone, Oadby Member - Diamicton",Chalk,Inland,510-575 AD,B,LRPM2,Tooth,106B,BAEH_626B,18,M4,M,M,-14.2,-4.8,26,16.9,17.1,15.5,-8.4,-7.4,10.1,11.8,,1,0,-1,0,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020. Rose, Alice ""Life in Medieval Cambridge: evidence from isotopic analysis."" PhD, University of Cambridge, 2020."
OSR_51,Edix Hill,England,14,Cambridgeshire,Cambridge and South Cambs,52.12822,0.005,27,-7.4,"Cretaceous Chalk and Mudstone, Oadby Member - Diamicton",Chalk,Inland,525-565 AD,B,LRPM2,Tooth,88,BAEH_453A,18-25,M4,M,M,-15.1,-4.9,25.9,16.9,17,15.5,-8.5,-7.5,9.8,11.7,,1.1,0.1,-1.1,-0.1,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020. Rose, Alice ""Life in Medieval Cambridge: evidence from isotopic analysis."" PhD, University of Cambridge, 2020."
OSR_52,Edix Hill,England,14,Cambridgeshire,Cambridge and South Cambs,52.12822,0.005,27,-7.4,"Cretaceous Chalk and Mudstone, Oadby Member - Diamicton",Chalk,Inland,525-595 AD,B/C,LLPM2,Tooth,50,BAEH_150,45+,M5/6,M,M,-14.7,-4.9,25.8,16.8,17,15.4,-8.6,-7.5,9.7,11.6,,1.2,0.1,-1.2,-0.1,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020. Rose, Alice ""Life in Medieval Cambridge: evidence from isotopic analysis."" PhD, University of Cambridge, 2020."
OSR_53,Edix Hill,England,14,Cambridgeshire,Cambridge and South Cambs,52.12822,0.005,27,-7.4,"Cretaceous Chalk and Mudstone, Oadby Member - Diamicton",Chalk,Inland,525-565 AD,B,LRPM2,Tooth,51,BAEH_151,19-25,M4,M,M,-14.7,-4.9,25.8,16.8,17,15.4,-8.6,-7.5,9.7,11.6,,1.2,0.1,-1.2,-0.1,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020. Rose, Alice ""Life in Medieval Cambridge: evidence from isotopic analysis."" PhD, University of Cambridge, 2020."
OSR_54,Edix Hill,England,14,Cambridgeshire,Cambridge and South Cambs,52.12822,0.005,27,-7.4,"Cretaceous Chalk and Mudstone, Oadby Member - Diamicton",Chalk,Inland,625-680 AD,D,LRM2,Tooth,91,BAEH_459,18,F4,U,F,-14.4,-4.9,25.8,16.8,17,15.4,-8.7,-7.6,9.6,11.5,,1.3,0.2,-1.3,-0.2,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020. Rose, Alice ""Life in Medieval Cambridge: evidence from isotopic analysis."" PhD, University of Cambridge, 2020."
OSR_55,Edix Hill,England,14,Cambridgeshire,Cambridge and South Cambs,52.12822,0.005,27,-7.4,"Cretaceous Chalk and Mudstone, Oadby Member - Diamicton",Chalk,Inland,575-650 AD,C/D,LRPM2,Tooth,109B,BAEH_683B,35-45,F5,F,F,-14.1,-5,25.7,16.7,16.9,15.3,-8.8,-7.7,9.3,11.3,,1.4,0.3,-1.4,-0.3,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020. Rose, Alice ""Life in Medieval Cambridge: evidence from isotopic analysis."" PhD, University of Cambridge, 2020."
OSR_56,Edix Hill,England,14,Cambridgeshire,Cambridge and South Cambs,52.12822,0.005,27,-7.4,"Cretaceous Chalk and Mudstone, Oadby Member - Diamicton",Chalk,Inland,510-575 AD,B,URPM2,Tooth,78,BAEH_424,14,F3,U,F,-13.6,-5,25.7,16.7,16.9,15.3,-8.9,-7.7,9.2,11.2,,1.5,0.3,-1.5,-0.3,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020. Rose, Alice ""Life in Medieval Cambridge: evidence from isotopic analysis."" PhD, University of Cambridge, 2020."
OSR_57,Edix Hill,England,14,Cambridgeshire,Cambridge and South Cambs,52.12822,0.005,27,-7.4,"Cretaceous Chalk and Mudstone, Oadby Member - Diamicton",Chalk,Inland,510-575 AD,B,LRM2,Tooth,84,BAEH_440A,25-35,F5,F,F,-15,-5.1,25.7,16.6,16.8,15.2,-9,-7.8,9,11.1,,1.6,0.4,-1.6,-0.4,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020. Rose, Alice ""Life in Medieval Cambridge: evidence from isotopic analysis."" PhD, University of Cambridge, 2020."
OSR_58,Edix Hill,England,14,Cambridgeshire,Cambridge and South Cambs,52.12822,0.005,27,-7.4,"Cretaceous Chalk and Mudstone, Oadby Member - Diamicton",Chalk,Inland,510-575 AD,B,ULM2/3 ,Tooth,47a,BAEH_147A?,16-17,M3,U,M?,-15.4,-5.1,25.6,16.6,16.8,15.2,-9.1,-7.9,9,11,,1.7,0.5,-1.7,-0.5,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020. Rose, Alice ""Life in Medieval Cambridge: evidence from isotopic analysis."" PhD, University of Cambridge, 2020."
OSR_59,Edix Hill,England,14,Cambridgeshire,Cambridge and South Cambs,52.12822,0.005,27,-7.4,"Cretaceous Chalk and Mudstone, Oadby Member - Diamicton",Chalk,Inland,510-685 AD,B-D,ULPM2,Tooth,115,BAEH_727,20-24,M4,M,M,-14,-5.1,25.6,16.6,16.8,15.2,-9.1,-7.9,8.9,11,,1.7,0.5,-1.7,-0.5,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020. Rose, Alice ""Life in Medieval Cambridge: evidence from isotopic analysis."" PhD, University of Cambridge, 2020."
OSR_60,Edix Hill,England,14,Cambridgeshire,Cambridge and South Cambs,52.12822,0.005,27,-7.4,"Cretaceous Chalk and Mudstone, Oadby Member - Diamicton",Chalk,Inland,510-685 AD,B-D,LLPM2,Tooth,99,BAEH_576,45+,M5/6,M,M,-14.2,-5.1,25.6,16.6,16.8,15.2,-9.1,-7.9,8.8,10.9,,1.7,0.5,-1.7,-0.5,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020. Rose, Alice ""Life in Medieval Cambridge: evidence from isotopic analysis."" PhD, University of Cambridge, 2020."
OSR_61,Edix Hill,England,14,Cambridgeshire,Cambridge and South Cambs,52.12822,0.005,27,-7.4,"Cretaceous Chalk and Mudstone, Oadby Member - Diamicton",Chalk,Inland,525-595 AD,B/C,URM2,Tooth,76,BAEH_405,15,M3,U,M,-15,-5.3,25.5,16.5,16.6,15.1,-9.4,-8.1,8.4,10.6,,2,0.7,-2,-0.7,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020. Rose, Alice ""Life in Medieval Cambridge: evidence from isotopic analysis."" PhD, University of Cambridge, 2020."
OSR_62,Edix Hill,England,14,Cambridgeshire,Cambridge and South Cambs,52.12822,0.005,27,-7.4,"Cretaceous Chalk and Mudstone, Oadby Member - Diamicton",Chalk,Inland,575-650 AD,C/D,LLPM2,Tooth,90,BAEH_458,60+,F6,F,F,-14.1,-5.3,25.5,16.5,16.6,15.1,-9.4,-8.1,8.3,10.5,,2,0.7,-2,-0.7,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020. Rose, Alice ""Life in Medieval Cambridge: evidence from isotopic analysis."" PhD, University of Cambridge, 2020."
OSR_63,Edix Hill,England,14,Cambridgeshire,Cambridge and South Cambs,52.12822,0.005,27,-7.4,"Cretaceous Chalk and Mudstone, Oadby Member - Diamicton",Chalk,Inland,510-685 AD,B-D,ULPM2,Tooth,105,BAEH_592,52-59,F6,F,F,-14.9,-5.3,25.5,16.4,16.6,15,-9.5,-8.2,8.3,10.5,,2.1,0.8,-2.1,-0.8,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020. Rose, Alice ""Life in Medieval Cambridge: evidence from isotopic analysis."" PhD, University of Cambridge, 2020."
OSR_64,Edix Hill,England,14,Cambridgeshire,Cambridge and South Cambs,52.12822,0.005,27,-7.4,"Cretaceous Chalk and Mudstone, Oadby Member - Diamicton",Chalk,Inland,510-685 AD,B-D,LLPM2,Tooth,102,BAEH_586,10-Nov,U3,U,U,-14.5,-5.3,25.4,16.4,16.5,15,-9.6,-8.2,8.1,10.4,,2.2,0.8,-2.2,-0.8,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020. Rose, Alice ""Life in Medieval Cambridge: evidence from isotopic analysis."" PhD, University of Cambridge, 2020."
OSR_65,Edix Hill,England,14,Cambridgeshire,Cambridge and South Cambs,52.12822,0.005,27,-7.4,"Cretaceous Chalk and Mudstone, Oadby Member - Diamicton",Chalk,Inland,575-650 AD,C/D,LLPM2,Tooth,65 300A,BAEH_95,35,M4/5,M,M,-14.5,-5.4,25.3,16.3,16.5,14.9,-9.7,-8.4,7.8,10.2,,2.3,1,-2.3,-1,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020. Rose, Alice ""Life in Medieval Cambridge: evidence from isotopic analysis."" PhD, University of Cambridge, 2020."
OSR_66,Edix Hill,England,14,Cambridgeshire,Cambridge and South Cambs,52.12822,0.005,27,-7.4,"Cretaceous Chalk and Mudstone, Oadby Member - Diamicton",Chalk,Inland,545-610 AD,B/C,ULM2,Tooth,66A,BAEH_322A,Adult,Adult,M,M,-14.8,-5.7,25,16,16.1,14.6,-10.4,-8.9,6.7,9.3,,3,1.5,-3,-1.5,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020. Rose, Alice ""Life in Medieval Cambridge: evidence from isotopic analysis."" PhD, University of Cambridge, 2020."
OSR_67,Edix Hill,England,14,Cambridgeshire,Cambridge and South Cambs,52.12822,0.005,27,-7.4,"Cretaceous Chalk and Mudstone, Oadby Member - Diamicton",Chalk,Inland,510-575 AD,B,LRM2,Tooth,49,BAEH_149,25-35,F5,F,F,-14.6,-5.8,24.9,15.9,16.1,14.5,-10.6,-9,6.4,9.1,,3.2,1.6,-3.2,-1.6,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020. Rose, Alice ""Life in Medieval Cambridge: evidence from isotopic analysis."" PhD, University of Cambridge, 2020."
OSR_68,Edix Hill,England,14,Cambridgeshire,Cambridge and South Cambs,52.12822,0.005,27,-7.4,"Cretaceous Chalk and Mudstone, Oadby Member - Diamicton",Chalk,Inland,510-585 AD,B,LRM2,Tooth,83,BAEH_436,25,F4,F,F,-14.3,-6.4,24.3,15.3,15.4,13.9,-11.9,-9.9,4.2,7.5,,4.5,2.5,-4.5,-2.5,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020. Rose, Alice ""Life in Medieval Cambridge: evidence from isotopic analysis."" PhD, University of Cambridge, 2020."
OSR_69,Edix Hill,England,14,Cambridgeshire,Cambridge and South Cambs,52.12822,0.005,27,-7.4,"Cretaceous Chalk and Mudstone, Oadby Member - Diamicton",Chalk,Inland,575-650 AD,C/D,LRPM2,Tooth,60,BAEH_183,25-32,F5,F,F,-15.3,-6.4,24.3,15.3,15.4,13.9,-12,-10,4,7.3,0.709288,4.6,2.6,-4.6,-2.6,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020. Rose, Alice ""Life in Medieval Cambridge: evidence from isotopic analysis."" PhD, University of Cambridge, 2020."
OSR_70,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,510-580 AD,B,lower M3 R,Tooth,6,,50-60,M5,M,M,-13.6,-5.5,25.3,16.3,16.4,14.9,-9.8,-8.4,7.7,10,,2.9,1.5,-2.9,-1.5,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_71,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,670-685 AD,D,upper C R,Tooth,8,,25-30,F5,F,F,-14,-5.9,24.9,15.9,16,14.5,-10.7,-9.1,6.2,8.9,,3.8,2.2,-3.8,-2.2,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_72,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,525-570 AD,B,upper C L,Tooth,15,,40-50,M5,M,M,-14.2,-6.8,23.9,14.9,15,13.5,-12.7,-10.6,2.7,6.4,,5.8,3.7,-5.8,-3.7,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_73,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,550-610AD,B/C,Upper M2,Tooth,18,,30-40,M4/5,M,M,-12.8,-6,24.8,15.8,15.9,14.4,-10.9,-9.3,5.8,8.6,,4,2.4,-4,-2.4,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_74,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,590-680 AD,C/D,lower C L,Tooth,21a,,30+,M4/5,M,M,-13.7,-5,25.7,16.7,16.9,15.3,-8.9,-7.7,9.3,11.2,,2,0.8,-2,-0.8,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_75,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,580-680 AD,C/D,upper PM1 (L),Tooth,21b,,20-30,F4,F,F,-14.4,-2.9,27.9,18.9,19.1,17.5,-4.2,-4.3,17.1,17.1,,-2.7,-2.6,2.7,2.6,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_76,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,580-680 AD,C/D,upper M3 (L),Tooth,26a,,C. 30,M4/5,M,M,-12.7,-5.8,24.9,15.9,16,14.5,-10.6,-9,6.3,9,,3.7,2.1,-3.7,-2.1,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_77,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,565-645 AD,B/C,lower M3 R,Tooth,30,,25-30,M4,M?,M,-13.7,-4.1,26.7,17.7,17.9,16.3,-6.8,-6.2,12.8,13.9,,-0.1,-0.7,0.1,0.7,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
