Unique_ID,Site,Country,Country_Code,County,Region,Latitude,Longitude,Alt_(masl),Modelled_Mean_Annual_Precipitation_(MAP)_(‰),Underlying_Geology,Simplified_Geology,Environment,Date,Date_Category,Element_Sampled,Tissue_Age,Grave,Skeleton/Lab_ID,Sk_Age,Age_Category,Sex,Gender,Stature_(cm),Pathology,Grave_Goods,Number_of_Grave_Goods,Foreign_Objects,Grave_Orientation,Body_Position,Internment_Style,Distance_to_Nearest_Contemporary_Church_(km),d13C,d15N,Reference
CNB_45,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Mandible,,,203,YA,M4,M,,,,,,, S-N ,,,,-16.5,13,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_46,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Mandible,,,204,a ,Adult,F ,,,,,,,S-N,,,,-17.2,12.6,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_47,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Mandible,,,205,a ,Adult,F ,,,,,,,S-N ,,,,-17.2,11.6,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_48,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Mandible,,,206,a ,Adult,F ,,,,,,,S-N,,,,-17,11.7,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_49,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Mandible,,,207,YA ,M4,M ,,,,,,,S-N ,,,,-14.9,13.9,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_50,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Mandible,,,208,YA ,M4,M ,,,,,,,,,,,-17,12.1,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_51,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Mandible,,,209,MA ,F5,F ,,,,,,,S-N ,,,,-15.8,14.3,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_52,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Mandible,,,210,YA ,F4,F ,,,,,,,NE-SW ,,,,-15.3,13.1,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_53,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Mandible,,,211,OA ,M6,M ,,,,,,,S-N ,,,,-16.8,11.3,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_54,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Mandible,,,212,MA ,M5,M ,,,,,,,,,,,-18.7,11.5,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_55,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Mandible,,,213,OA ,M6,M,,,,,,,SE-NW,,,,-16.2,12.4,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_56,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Fibula ,,,214,a ,Adult,F ,,,,,,,,,,,-17.7,11.2,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_57,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Fibula ,,,215,YA ,M4,M ,,,,,,,SE-NW ,,,,-17.4,11.8,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_58,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Rib ,,,216,MA ,M5,M ,,,,,,,SE-NW ,,,,-16.4,12.9,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_59,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Skull frag,,,217,MA ,M5,M ,,,,,,,SE-NW ,,,,-16.6,12.2,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_60,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Fibula ,,,218,YA ,F4,F ,,,,,,,SE-NW ,,,,-15.3,12.6,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_61,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Ulna ,,,219,YA ,F4,F ,,,,,,,SW-NE ,,,,-17.1,11.5,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_62,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Radius ,,,220,a ,Adult,M ,,,,,,,SW-NE ,,,,-16.6,12,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_63,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Fibula ,,,221,YA ,M4,M ,,,,,,,S-N ,,,,-15,12.3,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_64,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Fibula ,,,222,MA ,F5,F ,,,,,,,S-N ,,,,-15.2,12.4,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_65,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Fibula ,,,223,YA ,F4,F ,,,,,,,S-N ,,,,-15.6,13.6,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_66,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Fibula ,,,224,YA ,F4,F ,,,,,,,S-N ,,,,-13.2,14.4,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_67,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Ulna ,,,225,MA ,M5,M ,,,,,,,S-N ,,,,-17.1,12.2,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_68,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Radius ,,,226,MA ,F5,F ,,,,,,,S-N ,,,,-16.7,11.6,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_69,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Fibula ,,,227,MA ,F5,F ,,,,,,,S-N ,,,,-17.2,11.3,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_70,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Radius ,,,228,MA ,M5,M ,,,,,,,SE-NW,,,,-16.3,12.4,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_71,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Fibula,,,229,MA ,F5,F ,,,,,,,S-N ,,,,-16.1,12.7,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_72,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Ulna ,,,230,OA ,M6, M ,,,,,,,S-N ,,,,-17.2,11,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_73,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Fibula ,,,231,YA ,M4,M ,,,,,,,,,,,-18.2,10.9,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_74,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Fibula ,,,232,MA ,M5,M ,,,,,,,,,,,-18,12.3,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_75,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Radius ,,,233,YA ,M4,M ,,,,,,,,,,,-16.6,11.2,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_76,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Radius ,,,234,YA ,M4,M ,,,,,,,,,,,-18.1,13.1,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_77,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Humerus ,,,235,YA ,F4,F ,,,,,,,,,,,-17.9,11.4,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_78,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Humerus ,,,236,a ,Adult,F ,,,,,,,,,,,-16.9,11.9,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_79,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Ulna ,,,237,SA ,U6,U,,,,,,,,,,,-16.6,11.1,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_80,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Tibia ,,,238,SA ,U6,U,,,,,,,S-N ,,,,-17.2,12,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_81,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Humerus ,,,239,SA ,U6,U,,,,,,,,,,,-15.6,10.5,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_82,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Post-Roman ,B-D,Rib ,,,240,YA,M4,M ,,,,,,,,,,,-12.8,12.6,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_83,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Rib ,,,241,YA ,M4,M ,,,,,,,,,,,-17.4,12.6,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_84,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Post-Roman ,B-D,Rib,,,242,YA ,M4,M ,,,,,,,,,,,-13.8,12.3,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_85,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Phalange ,,,243,SA ,U6,U,,,,,,,,,,,-17.4,11.1,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_86,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Post-Roman ,B-D,Rib ,,,244,YA ,F4,F ,,,,,,,W-E ,,,,-14.4,12.4,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_87,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Medieval ,I,Tibia ,,,245,YA ,M4,M ,,,,,,,,,,,-16.5,12.9,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_88,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Post-Roman ,B-D,Rib ,,,246,MA ,M5,M ,,,,,,,W-E ,,,,-13.1,13,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_89,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Vertebra,,,247,MA ,F5,F ,,,,,,,,,,,-17,11.8,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_90,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Post-Roman ,B-D,Rib ,,,248,OA ,F6,F ,,,,,,,,,,,-15.1,12,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_91,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Post-Roman ,B-D,Skull frag,,,249,OA ,M6,M ,,,,,,,W-E ,,,,-14.8,12.7,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_92,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Post-Roman ,B-D,Rib ,,,250,MA ,F5,F ,,,,,,,,,,,-13.7,12.6,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_93,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Post-Roman ,B-D,Rib ,,,251,MA ,M5,M ,,,,,,,W-E ,,,,-13.3,12.7,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_94,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Post-Roman ,B-D,Rib ,,,252,YA ,F4,F ,,,,,,,N-S ,,,,-14.4,13,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_95,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Post-Roman ,B-D,Scapula ,,,253,YA ,F4,F ,,,,,,,,,,,-13.6,12.7,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
CNB_96,A Lanzada,Spain,25,Pontevedra,,42.429023,-8.872845,21,-5.4,"Neo-Variscan Two-mica Granitoid, Gravel, Sand, Clay",Volcanic/Metamorphic,Coastal,Roman ,A,Rib ,,,254,YA ,M4,M ,,,,,,,,,,,-17.7,11,"López‐Costas O, Müldner G (2016). ""Fringes of the empire: Diet and cultural change at the Roman to post-Roman transition in NW Iberia."" American Journal of Physical Anthropology 161:141-154."
